Interface,Model,task_type,category,task_id,task_completion_rate,avg_precision,avg_recall,f1_score,prompt_tokens,completion_tokens,execution_time,Cost,aggregate_category,aggregate_category_2
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,1,1,1,1,"11,108",303,5.847876072,$0.02,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,1,1,1,1,"15,817",533,9.8018682,$0.04,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,1,1,1,1,"19,010",756,9.41843605,$0.04,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,0,0,0,0,"22,292",782,8.902765751,$0.05,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,0,0,0,0,"9,229",162,3.987227917,$0.02,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,1,1,1,1,"14,346",499,7.003351688,$0.03,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0,0,0,"16,550",427,6.811903,$0.04,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,1,1,1,1,"16,979",653,7.610199928,$0.04,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,1,1,1,1,"19,474",743,9.689841032,$0.04,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,0,0.8,1,0.8888888889,"21,250",614,11.28760123,$0.05,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,1,1,1,1,"11,181",251,4.841696739,$0.02,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0,0,0,"19,840",826,39.5513401,$0.05,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0,0,0,"40,425",794,13.90781593,$0.09,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0,0,0,"20,914",627,10.13668299,$0.05,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0,0,0,"51,726",464,16.01524496,$0.11,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1,1,1,"8,534",319,5.163706064,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,1,1,1,1,"8,795",317,6.148293018,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,1,1,1,1,"9,263",336,5.097202778,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1,1,1,"9,046",381,5.916470766,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,0,0.5,1,0.6666666667,"15,314",441,6.36631918,$0.03,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,1,1,1,1,"9,023",323,6.319318056,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,0,0.5,1,0.6666666667,"9,312",525,14.76258612,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.3333333333,0.3333333333,0.3333333333,"9,563",336,4.79605794,$0.02,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,0,0.5,1,0.6666666667,"16,445",823,11.63247204,$0.04,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1,1,1,"17,596",454,6.386501074,$0.04,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,0,0.75,1,0.8571428571,"23,125",592,9.497745037,$0.05,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.5,1,0.6666666667,"10,776",264,7.465475082,$0.02,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task1,0,0,0,0,"14,845",398,5.890188217,$0.03,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task2,1,1,1,1,"12,349",374,5.646155119,$0.03,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task3,0,0.5,1,0.6666666667,"18,161",723,11.39152098,$0.04,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task4,0,0,0,0,"22,404",671,14.53339195,$0.05,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task5,0,0,0,0,"11,481",315,5.617677212,$0.03,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task6,0,0,0,0,"11,976",268,6.054086924,$0.03,Vague Product Search,Without_price
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task1,1,1,1,1,"6,341",190,4.129579067,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task2,1,1,1,1,"6,629",216,3.567104101,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task3,1,1,1,1,"6,531",208,6.86132288,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task4,1,1,1,1,"6,869",244,4.68214488,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task5,1,1,1,1,"6,437",196,4.495794058,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task6,1,1,1,1,"6,504",206,3.870705128,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task7,1,1,1,1,"6,780",242,6.63644433,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task8,1,1,1,1,"6,905",246,4.329505205,$0.02,Action & Transaction,Action & Transaction
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task1,1,1,1,1,"20,105",361,7.264637947,$0.04,End to End,End to End
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task2,1,1,1,1,"18,372",377,7.465368748,$0.04,End to End,End to End
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task3,1,1,1,1,"19,690",338,8.595263004,$0.04,End to End,End to End
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task4,1,1,1,1,"20,933",378,7.743556023,$0.04,End to End,End to End
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task5,1,1,1,1,"23,605",484,20.82257223,$0.05,End to End,End to End
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task6,1,1,1,1,"19,298",354,6.445313931,$0.04,End to End,End to End
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task7,1,1,1,1,"40,064",859,11.47035193,$0.09,End to End,End to End
2_RAG_Agent,1_GPT-4.1,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,0.5,0.5,0.5,"51,344",734,11.86501288,$0.11,End to End,End to End
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task1,1,1,1,1,"20,329",209,8.13,$0.04,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task2,1,1,1,1,"19,886",238,7.19,$0.04,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task3,1,1,1,1,"28,466",372,9.23,$0.06,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task4,1,1,1,1,"22,269",306,7.67,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task5,1,1,1,1,"22,850",288,7.51,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task6,1,1,1,1,"22,740",896,11.02,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task7,1,1,1,1,"21,119",259,8.30,$0.04,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task8,1,1,1,1,"20,524",304,8.82,$0.04,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task9,1,1,1,1,"20,037",257,7.28,$0.04,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task10,1,1,1,1,"22,323",287,9.71,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task11,1,1,1,1,"22,486",288,6.03,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task12,1,1,1,1,"22,116",366,11.20,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task1,0,0.6666666667,1,0.8,"20,448",261,8.28,$0.04,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task2,0,0.25,0.75,0.375,"29,981",671,9.40,$0.07,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task3,1,1,1,1,"21,515",244,8.96,$0.04,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task4,0,0.3333333333,1,0.5,"22,388",405,9.28,$0.05,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task5,1,1,1,1,"22,171",236,6.47,$0.05,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task6,1,1,1,1,"22,741",308,7.12,$0.05,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task7,1,1,1,1,"21,964",237,5.43,$0.05,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task8,1,1,1,1,"22,025",293,6.09,$0.05,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task9,1,1,1,1,"21,146",289,6.71,$0.04,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task10,0,0.3333333333,1,0.5,"21,607",322,7.61,$0.05,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task1,1,1,1,1,"19,863",226,7.95,$0.04,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task2,1,1,1,1,"19,745",324,6.98,$0.04,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task3,1,1,1,1,"26,046",305,6.94,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task4,0,0.6470588235,1,0.7857142857,"26,691","1,269",19.70,$0.06,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task5,1,1,1,1,"22,695",407,12.18,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task6,0,0.1666666667,1,0.2857142857,"22,407",530,14.60,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task7,1,1,1,1,"21,843",303,9.22,$0.05,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task8,0,1,0.25,0.4,"31,474",325,12.79,$0.07,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task9,0,0.6666666667,1,0.8,"29,242",288,8.49,$0.06,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task10,0,0.6666666667,1,0.8,"34,401",374,9.23,$0.07,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task11,0,0.1153846154,0.5,0.1875,"26,909","1,483",22.93,$0.07,Specific Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task1,1,1,1,1,"21,790",363,10.56,$0.05,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task2,0,0.5,1,0.6666666667,"25,664",890,18.57,$0.06,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task3,0,0,0,0,"48,724",461,12.64,$0.10,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task4,0,1,0.7777777778,0.875,"26,893",646,12.27,$0.06,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task5,1,1,1,1,"31,129",396,9.14,$0.07,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task6,0,0,0,0,"22,340",271,15.20,$0.05,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task7,0,0.6666666667,1,0.8,"21,149",512,14.04,$0.05,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task8,0,0.1,0.75,0.1764705882,"25,274","1,332",18.23,$0.06,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task1,0,0,0,0,"29,130",231,7.25,$0.06,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,1,1,1,1,"46,038",321,13.10,$0.09,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,1,1,1,1,"31,226",225,7.91,$0.06,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,0,0.25,1,0.4,"31,369",335,8.42,$0.07,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,1,1,1,1,"31,038",200,8.06,$0.06,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,0,0,0,0,"31,069",178,5.75,$0.06,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,0,0.5,1,0.6666666667,"31,910",246,8.21,$0.07,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0,0,0,"30,029",302,7.57,$0.06,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,0,0,0,0,"31,575",307,10.73,$0.07,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,1,1,1,1,"28,638",183,7.81,$0.06,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,0,0.5,0.5,0.5,"30,301",348,9.28,$0.06,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,0,0.25,1,0.4,"30,438",342,8.09,$0.06,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0,0,0,"30,279",189,7.16,$0.06,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0.4117647059,0.7,0.5185185185,"31,869","1,226",25.07,$0.07,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0,0,0,"21,683",192,8.04,$0.04,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,1,1,1,1,"22,235",324,8.97,$0.05,Cheapest Product Search,Cheapest Product Search
3_API_MCP,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1,1,1,"35,929",332,8.86,$0.07,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,1,1,1,1,"36,819",379,10.01,$0.08,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,0,0.6666666667,1,0.8,"37,251",354,9.02,$0.08,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1,1,1,"36,175",402,10.55,$0.08,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,0,0.5,1,0.6666666667,"36,267",316,18.74,$0.08,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,1,1,1,1,"36,303",368,14.45,$0.08,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,0,0.3333333333,1,0.5,"38,731",576,13.22,$0.08,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.03448275862,0.3333333333,0.0625,"24,171","1,129",15.49,$0.06,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,0,0.5,1,0.6666666667,"22,126",584,10.01,$0.05,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,0,0.6666666667,1,0.8,"30,624",432,10.52,$0.06,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,0,0.1764705882,1,0.3,"22,922","1,313",15.16,$0.06,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0,0,0,"19,924",373,8.10,$0.04,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task1,0,0,0,0,"22,299",238,7.98,$0.05,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task2,0,0.3333333333,1,0.5,"23,122",581,8.45,$0.05,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task3,0,0.5,1,0.6666666667,"32,323",361,12.93,$0.07,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task4,0,0.3333333333,1,0.5,"29,969",294,8.07,$0.06,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task5,0,0,0,0,"31,701",394,9.90,$0.07,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task6,0,0.5,1,0.6666666667,"28,701",256,7.51,$0.06,Vague Product Search,Without_price
3_API_MCP,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task1,1,1,1,1,"47,132",356,12.54,$0.10,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task2,1,1,1,1,"53,840",361,12.20,$0.11,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task3,1,1,1,1,"51,095",431,15.65,$0.11,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task4,0,0,0,0,"59,735",316,13.75,$0.12,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task5,1,1,1,1,"51,421",376,12.00,$0.11,Action & Transaction,Action & Transaction
3_API_MCP,1_GPT-4.1,Basic,Webmall_Checkout,Webmall_Checkout_Task6,1,1,1,1,"53,858",418,16.09,$0.11,Action & Transaction,Action & Transaction
