task_id,task_category,type,url,seen_in_history,model,agent_type,task_description,error_category,severity_level,analysis_note,product_name
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-core-1100-case-micro-atx-brushed-aluminium-look-350mm-gpu-support-usb-3-0-1-fan,N/A,GPT-4.1,MCP,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Partially_matching,2,"The product found is a Fractal Design PC case, which is the correct brand and product type. However, it does not explicitly mention support for 240mm radiators, which is a key specification in the query. It does support 330mm GPUs, but the missing radiator specification makes it only a partial match.","Fractal Design Core 1100 Case, Micro ATX, Brushed Aluminium-look, 350mm GPU Support, USB 3.0, 1 Fan"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-define-r6-black-solid-gaming-case-e-atx-modular-design-3-fans-fan-hub-sound-dampening,N/A,GPT-4.1,MCP,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Partially_matching,2,"The product found is a Fractal Design PC Gaming Case, which matches the brand and product type. However, the specifications regarding support for 240mm radiators and 330mm GPUs are not confirmed in the provided details. This makes it a partially matching product as it lacks specific required features.","Fractal Design Define R6 (Black Solid) Gaming Case, E-ATX, Modular Design, 3 Fans, Fan Hub, Sound Dampening"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-define-r6-black-solid-gaming-case-e-atx-modular-design-3-fans-fan-hub-sound-dampening,N/A,Sonnet,MCP,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Partially_matching,2,"The product found is a Fractal Design PC Gaming Case, which matches the brand and product type, but the specifications regarding support for 240mm radiators and 330mm GPUs are not confirmed in the provided details. This makes it a partially matching product as it may or may not meet the specific requirements of the query.","Fractal Design Define R6 (Black Solid) Gaming Case, E-ATX, Modular Design, 3 Fans, Fan Hub, Sound Dampening"
Webmall_Best_Fit_Specific_Task11,Webmall_Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-meshify-2-black-solid-gaming-case-e-atx-angular-mesh-front-3-fans-fan-hub-detachable-front-filter-usb-c,N/A,GPT-4.1,RAG,\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n,Missing_specification,2,"The product found does not specify support for 240mm radiators and 330mm GPUs, which are critical specifications for the search query.","Fractal Design Meshify 2 (Black Solid) Gaming Case, E-ATX, Angular Mesh Front, 3 Fans, Fan Hub, Detachable Front Filter, USB-C"
Webmall_Best_Fit_Specific_Task11,Webmall_Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-meshify-2-black-tg-gaming-case-w-dark-tint-glass-window-e-atx-angular-mesh-front-3-fans-fan-hub-detachable-front-filter-usb-c,N/A,GPT-4.1,RAG,\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n,Missing_specification,2,"The product found is a Fractal Design PC Gaming Case, which matches the brand and type. However, it lacks specific details about supporting 240mm radiators and 330mm GPUs, which are crucial specifications for the user's query.","Fractal Design Meshify 2 (Black TG) Gaming Case w/ Dark Tint Glass Window, E-ATX, Angular Mesh Front, 3 Fans, Fan Hub, Detachable Front Filter, USB-C"
Webmall_Best_Fit_Specific_Task11,Webmall_Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-meshify-2-rgb-white-tg-gaming-case-w-light-clear-glass-window-e-atx-angular-mesh-front-4-rgb-fans-fan-hub-detachable-front-filter-usb-c,N/A,GPT-4.1,RAG,\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n,Missing_specification,2,"The product found is a Fractal Design case, which matches the brand and general category. However, the listing lacks specific details about support for 240mm radiators and 330mm GPUs, which are crucial specifications for the search query.","Fractal Design Meshify 2 RGB (White TG) Gaming Case w/ Light Clear Glass Window, E-ATX, Angular Mesh Front, 4 RGB Fans, Fan Hub, Detachable Front Filter, USB-C"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-north-chalk-white-tg-clear-case-w-clear-glass-window-atx-2-fans-usb-c-oak-front,N/A,GPT-4.1,MCP,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design case, which matches the brand and product type, but it lacks the specific details about supporting 240mm radiators and 330mm GPUs, which are crucial specifications for the search query.","Fractal Design North Chalk White (TG Clear) Case w/ Clear Glass Window, ATX, 2 Fans, USB-C, Oak Front"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-north-charcoal-black-black-solid-case-atx-fine-mesh-side-2-fans-usb-c-walnut-front,N/A,GPT-4.1,MCP,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design case, which matches the brand and general category. However, it lacks specific details about supporting 240mm radiators and 330mm GPUs, which are crucial specifications for the search query.","Fractal Design North Charcoal Black (Black Solid) Case, ATX, Fine Mesh Side, 2 Fans, USB-C, Walnut Front"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-pop-silent-black-solid-gaming-case-atx-sound-damping-steel-amp-foam-3-fans,N/A,GPT-4.1,MCP,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design case, which matches the brand and general product type, but lacks specific details on 240mm radiator and 330mm GPU support, which are crucial to the search query.","Fractal Design Pop Silent (Black Solid) Gaming Case, ATX, Sound-Damping Steel &amp;amp; Foam, 3 Fans"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-torrent-black-solid-gaming-case-e-atx-5-fans-fan-hub-front-grille-usb-c,N/A,GPT-4.1,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design case, which matches the brand and general category. However, it lacks specific details about supporting 240mm radiators and 330mm GPUs, which are crucial specifications for the search query.","Fractal Design Torrent (Black Solid) Gaming Case, E-ATX, 5 Fans, Fan Hub, Front Grille, USB-C"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-torrent-black-solid-gaming-case-e-atx-5-fans-fan-hub-front-grille-usb-c,N/A,Sonnet,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design case, which matches the brand, but it lacks specific details about supporting 240mm radiators and 330mm GPUs. These specifications are crucial to the search query, making it a partially related product but missing key information.","Fractal Design Torrent (Black Solid) Gaming Case, E-ATX, 5 Fans, Fan Hub, Front Grille, USB-C"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-torrent-dark-tg-gaming-case-w-dark-tint-glass-windows-e-atx-5-fans-fan-hub-rgb-strip-on-psu-shroud-front-grille-usb-c,N/A,GPT-4.1,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design PC Gaming Case, which matches the brand and general category. However, it lacks specific details about supporting 240mm radiators and 330mm GPUs, which are crucial specifications for the search query.","Fractal Design Torrent (Dark TG) Gaming Case w/ Dark Tint Glass Windows, E-ATX, 5 Fans, Fan Hub, RGB Strip on PSU Shroud, Front Grille, USB-C"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-torrent-dark-tg-gaming-case-w-dark-tint-glass-windows-e-atx-5-fans-fan-hub-rgb-strip-on-psu-shroud-front-grille-usb-c,N/A,Sonnet,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product matches the general category of Fractal Design PC Gaming Cases but lacks specific details about support for 240mm radiators and 330mm GPUs, which are crucial to the search query.","Fractal Design Torrent (Dark TG) Gaming Case w/ Dark Tint Glass Windows, E-ATX, 5 Fans, Fan Hub, RGB Strip on PSU Shroud, Front Grille, USB-C"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-torrent-white-clear-tg-gaming-case-w-clear-glass-windows-e-atx-5-fans-fan-hub-rgb-strip-on-psu-shroud-front-grille-usb-c,N/A,GPT-4.1,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design case, which matches the brand requirement. However, it lacks specific details about supporting 240mm radiators and 330mm GPUs, which are crucial specifications for the user's query.","Fractal Design Torrent (White Clear TG) Gaming Case w/ Clear Glass Windows, E-ATX, 5 Fans, Fan Hub, RGB Strip on PSU Shroud, Front Grille, USB-C"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-torrent-white-clear-tg-gaming-case-w-clear-glass-windows-e-atx-5-fans-fan-hub-rgb-strip-on-psu-shroud-front-grille-usb-c,N/A,Sonnet,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product matches the general category of Fractal Design PC Gaming Cases but lacks specific details about supporting 240mm radiators and 330mm GPUs, which are crucial to the search query.","Fractal Design Torrent (White Clear TG) Gaming Case w/ Clear Glass Windows, E-ATX, 5 Fans, Fan Hub, RGB Strip on PSU Shroud, Front Grille, USB-C"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-torrent-white-rgb-tg-gaming-case-w-clear-glass-window-e-atx-5-argb-fans-fan-hub-rgb-strip-on-psu-shroud-front-grille-usb-c,N/A,GPT-4.1,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design case, which matches the brand, but it lacks information about supporting 240mm radiators and 330mm GPUs. This missing specification is crucial to the search query, making it a partially related product but not a complete match.","Fractal Design Torrent (White RGB TG) Gaming Case w/ Clear Glass Window, E-ATX, 5 ARGB Fans, Fan Hub, RGB Strip on PSU Shroud, Front Grille, USB-C"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-2.informatik.uni-mannheim.de/product/fractal-design-torrent-white-rgb-tg-gaming-case-w-clear-glass-window-e-atx-5-argb-fans-fan-hub-rgb-strip-on-psu-shroud-front-grille-usb-c,N/A,Sonnet,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product matches the general category of Fractal Design PC Gaming Cases but lacks specific details about supporting 240mm radiators and 330mm GPUs, which are crucial to the search query.","Fractal Design Torrent (White RGB TG) Gaming Case w/ Clear Glass Window, E-ATX, 5 ARGB Fans, Fan Hub, RGB Strip on PSU Shroud, Front Grille, USB-C"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-3.informatik.uni-mannheim.de/product/fractal-design-define-r6-black-solid-gaming-case-e-atx-modular-design-3-fans-fan-hub-sound-dampening,N/A,GPT-4.1,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design PC Gaming Case, which matches the brand and product type. However, it lacks specific details about supporting 240mm radiators and 330mm GPUs, which are crucial to the search query.","Fractal Design Define R6 (Black Solid) Gaming Case, E-ATX, Modular Design, 3 Fans, Fan Hub, Sound Dampening"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-3.informatik.uni-mannheim.de/product/fractal-design-define-r6-black-solid-gaming-case-e-atx-modular-design-3-fans-fan-hub-sound-dampening,N/A,GPT-4.1,MCP,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product matches the general category of Fractal Design PC Gaming Cases but lacks specific details about support for 240mm radiators and 330mm GPUs, which are crucial to the search query.","Fractal Design Define R6 (Black Solid) Gaming Case, E-ATX, Modular Design, 3 Fans, Fan Hub, Sound Dampening"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-3.informatik.uni-mannheim.de/product/fractal-design-focus-2-black-tg-gaming-case-w-clear-glass-window-atx-2-fans-mesh-front-innovative-shroud-system,N/A,GPT-4.1,NLWeb,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design PC Gaming Case, which matches the brand and product type. However, it lacks specific details about support for 240mm radiators and 330mm GPUs, which are crucial specifications requested in the search query.","Fractal Design Focus 2 (Black TG) Gaming Case w/ Clear Glass Window, ATX, 2 Fans, Mesh Front, Innovative Shroud System"
Webmall_Best_Fit_Specific_Task11,Best_Fit_Specific,additional,https://webmall-3.informatik.uni-mannheim.de/product/fractal-design-meshify-2-compact-black-solid-gaming-case-atx-angular-mesh-front-3-fans-detachable-front-filter-usb-c,N/A,GPT-4.1,MCP,<task>\nFind all offers for Fractal Design PC Gaming Cases which support 240mm radiators and 330mm GPUs.\n</task>,Missing_specification,2,"The product found is a Fractal Design PC Gaming Case, which matches the brand and product type. However, it lacks specific details about supporting 240mm radiators and 330mm GPUs, which are crucial specifications for the search query.","Fractal Design Meshify 2 Compact (Black Solid) Gaming Case, ATX, Angular Mesh Front, 3 Fans, Detachable Front Filter, USB-C"
